DepCountryCode,ArrCountryCode,2021/07/01,2021/07/02,2021/07/03,2021/07/04,2021/07/05,2021/07/06,2021/07/07,2021/07/08,2021/07/09,2021/07/10,2021/07/11,2021/07/12,2021/07/13,2021/07/14,2021/07/15,2021/07/16,2021/07/17,2021/07/18,2021/07/19,2021/07/20,2021/07/21,2021/07/22,2021/07/23,2021/07/24,2021/07/25,2021/07/26,2021/07/27,2021/07/28,2021/07/29,2021/07/30,2021/07/31,2021/08/01,2021/08/02,2021/08/03,2021/08/04,2021/08/05,2021/08/06,2021/08/07,2021/08/08,2021/08/09,2021/08/10,2021/08/11,2021/08/12,2021/08/13,2021/08/14,2021/08/15,2021/08/16,2021/08/17,2021/08/18,2021/08/19,2021/08/20,2021/08/21,2021/08/22,2021/08/23,2021/08/24,2021/08/25,2021/08/26,2021/08/27,2021/08/28,2021/08/29,2021/08/30,2021/08/31,2021/09/01,2021/09/02,2021/09/03,2021/09/04,2021/09/05,2021/09/06,2021/09/07,2021/09/08,2021/09/09,2021/09/10,2021/09/11,2021/09/12,2021/09/13,2021/09/14,2021/09/15,2021/09/16,2021/09/17,2021/09/18,2021/09/19,2021/09/20,2021/09/21,2021/09/22,2021/09/23,2021/09/24,2021/09/25,2021/09/26,2021/09/27,2021/09/28,2021/09/29,2021/09/30,2021/10/01,2021/10/02,2021/10/03,2021/10/04,2021/10/05,2021/10/06,2021/10/07,2021/10/08,2021/10/09,2021/10/10,2021/10/11,2021/10/12,2021/10/13,2021/10/14,2021/10/15,2021/10/16,2021/10/17,2021/10/18,2021/10/19,2021/10/20,2021/10/21,2021/10/22,2021/10/23,2021/10/24,2021/10/25,2021/10/26,2021/10/27,2021/10/28,2021/10/29,2021/10/30,2021/10/31,2021/11/01,2021/11/02,2021/11/03,2021/11/04,2021/11/05,2021/11/06,2021/11/07,2021/11/08,2021/11/09,2021/11/10,2021/11/11,2021/11/12,2021/11/13,2021/11/14,2021/11/15,2021/11/16,2021/11/17,2021/11/18,2021/11/19,2021/11/20,2021/11/21,2021/11/22,2021/11/23,2021/11/24,2021/11/25,2021/11/26,2021/11/27,2021/11/28,2021/11/29,2021/11/30,2021/12/01,2021/12/02,2021/12/03,2021/12/04,2021/12/05,2021/12/06,2021/12/07,2021/12/08,2021/12/09,2021/12/10,2021/12/11,2021/12/12,2021/12/13,2021/12/14,2021/12/15,2021/12/16,2021/12/17,2021/12/18,2021/12/19,2021/12/20,2021/12/21,2021/12/22,2021/12/23,2021/12/24,2021/12/25,2021/12/26,2021/12/27,2021/12/28,2021/12/29,2021/12/30,2021/12/31,NA
5,11,0,0,158.5,0,0,0,0,0,0,158.5,0,0,0,0,0,0,158.5,0,0,0,0,0,0,158.5,0,0,0,0,0,0,250.43,0,0,0,0,0,0,158.5,0,0,0,0,0,0,158.5,0,0,0,0,0,0,158.5,0,0,0,0,0,0,158.5,0,0,0,0,0,0,158.5,0,0,0,0,0,0,158.5,0,0,0,0,0,0,158.5,0,0,0,0,0,0,158.5,0,0,0,0,0,0,158.5,0,0,0,0,0,0,158.5,0,0,0,0,0,0,158.5,0,0,0,0,0,0,250.43,0,0,0,0,0,0,158.5,0,0,0,0,0,0,158.5,0,0,0,0,0,0,250.43,0,0,0,0,0,0,158.5,0,0,0,0,0,0,250.43,0,0,0,0,0,0,475.5,0,0,0,0,0,0,475.5,0,0,0,0,0,0,751.29,0,0,0,0,0,0,475.5,0,0,0,0,0,0,0
5,15,893.94,365.184,443.8,702.04,0,221.9,916.13,672.04,568.064,450.14,695.7,245.992,221.9,922.47,916.13,568.064,437.46,467.46,0,0,922.47,700.57,614.346,0,251.9,0,0,916.13,928.81,587.084,443.8,695.7,0,209.22,1160.22,916.13,700.57,450.14,695.7,0,0,250.43,459.65,250.43,0,251.9,0,0,890.77,897.11,700.57,456.48,708.38,0,209.22,890.77,928.81,681.55,443.8,892.24,0,209.22,1144.37,1125.35,478.67,478.67,251.9,228.24,228.24,909.79,909.79,951,689.792,1730.388,887.6,1467.076,1581.83,1131.69,694.23,431.12,911.26,0,221.9,687.89,1051.806,582.646,683.452,1040.596,0,455.212,681.55,1174.802,946.562,560.456,1015.236,122.996,474.232,1168.462,1181.142,1155.782,923.104,1724.048,122.996,578.208,1136.762,1427.134,1259.758,1176.704,1650.504,122.996,701.204,1291.458,1297.798,1056.878,579.476,935.352,705.642,578.208,1168.462,1297.798,970.654,689.792,1292.928,245.992,597.228,1045.466,1032.786,927.542,1414.454,1426.702,496.422,966.216,1507.018,1655.374,1069.558,1047.368,1422.264,491.984,966.216,1427.134,1671.224,1192.554,948.464,1280.248,368.988,966.216,1414.454,1649.034,1543.79,1151.344,1200.364,737.976,947.196,1155.782,1550.13,1297.798,1071.46,1409.584,491.984,720.224,1278.778,1408.114,1500.678,929.444,1286.588,245.992,720.224,1291.458,1427.134,1420.794,819.128,1182.612,368.988,720.224,1519.698,1427.134,1291.458,825.468,1305.608,245.992,843.22,1420.794,1198.894,1321.89,750
9,2,114.12,114.12,190.2,212.39,0,0,105.878,0,0,190.2,196.54,0,0,110.316,0,0,0,98.27,0,114.12,110.316,0,0,0,98.27,0,114.12,0,0,0,190.2,0,0,114.12,0,0,0,190.2,98.27,0,114.12,0,0,0,190.2,187.03,0,114.12,0,0,0,190.2,0,0,114.12,0,0,0,190.2,0,0,114.12,0,114.12,114.12,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,114.12,0,0,0,114.12,0,0,114.12,0,114.12,0,114.12,0,202.88,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.76,0,0,0,114.12,250.43,0,0,0,98.27,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,98.27,0,88.76,250.43,114.12,114.12,0,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.27,0,114.12,250.43,0,0,0
11,10,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,0,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,0
12,10,221.9,114.12,0,212.39,0,0,0,98.27,114.12,122.996,212.39,0,0,0,98.27,114.12,0,212.39,0,0,0,98.27,114.12,122.996,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,0,122.996,0,0,0,0,0,0,0,0,221.9,0,114.12,0,114.12,122.996,0,0,0,0,0,0,221.9,0,0,0,0,0,114.12,320.17,114.12,0,0,0,0,237.116,98.27,114.12,0,0,0,0,114.12,237.116,114.12,114.12,0,114.12,0,114.12,122.996,114.12,114.12,0,336.02,0,0,237.116,336.02,209.22,0,114.12,221.9,0,237.116,221.9,114.12,0,114.12,221.9,0,336.02,221.9,209.22,0,114.12,221.9,0,237.116,221.9,237.116,0,95.1,221.9,0,237.116,221.9,209.22,114.12,0,336.02,0,237.116,221.9,95.1,114.12,0,336.02,0,237.116,221.9,95.1,114.12,0,336.02,0,237.116,221.9,95.1,395.616,0,494.52,0,641.608,221.9,218.096,395.616,114.12,740.512,209.22,518.612,557.92,209.22,518.612,114.12,740.512,209.22,518.612,557.92,209.22,518.612,114.12,715.152,424.78,1010.596,557.92,209.22,961.144,114.12,763.336,209.22,610.542,114.12,291.64,601.032,114.12,355.04,291.64,0
13,4,0,98.27,98.27,0,98.27,98.27,98.27,0,98.27,98.27,0,98.27,98.27,98.27,0,98.27,98.27,0,98.27,98.27,98.27,0,98.27,98.27,0,98.27,98.27,98.27,0,98.27,98.27,0,98.27,98.27,98.27,0,98.27,98.27,0,98.27,98.27,98.27,0,98.27,98.27,0,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,0,98.27,98.27,98.27,0,98.27,98.27,0,98.27,98.27,98.27,0,98.27,98.27,0,98.27,98.27,98.27,0,98.27,98.27,0,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,0,98.27,98.27,98.27,0,98.27,98.27,0,98.27,98.27,98.27,0,98.27,98.27,0,98.27,98.27,98.27,0,98.27,98.27,0,98.27,98.27,98.27,0,98.27,98.27,314.464,221.9,98.27,255.502,412.734,157.232,255.502,314.464,378.498,98.27,255.502,412.734,255.502,255.502,157.232,162.938,98.27,255.502,255.502,98.27,255.502,157.232,162.938,98.27,98.27,255.502,98.27,255.502,157.232,1210.94,1811.338,2806.718,4221.172,3678.468,3109.77,3933.97,3017.206,4046.188,2708.448,3906.708,3678.468,2952.538,3933.97,2859.974,4046.188,2708.448,3906.708,4442.438,3716.508,3776.738,3623.944,4711.888,3472.418,3906.708,4442.438,3559.276,3619.506,3657.546,4843.126,3733.626,4195.178,4860.878,157.232
3,0,98.27,0,0,0,0,325.876,0,0,0,0,0,0,325.876,0,0,0,0,0,0,325.876,0,0,0,0,0,0,325.876,0,0,0,0,0,0,325.876,0,0,0,0,0,0,325.876,0,0,0,0,0,0,325.876,245.992,0,0,0,0,0,325.876,0,0,0,0,0,0,325.876,325.876,0,0,0,0,325.876,0,439.996,0,0,0,0,325.876,0,0,0,0,245.992,0,325.876,0,0,0,0,0,0,0,325.876,0,0,0,0,0,0,0,325.876,0,0,0,0,0,221.9,0,0,0,0,0,325.876,0,0,0,0,0,0,325.876,0,0,0,0,0,0,0,325.876,0,0,0,0,0,0,325.876,0,0,0,0,0,0,325.876,0,0,0,0,0,0,325.876,0,0,0,0,0,0,325.876,0,325.876,0,0,0,0,1303.504,0,325.876,0,0,0,0,887.6,0,325.876,0,0,0,0,887.6,0,325.876,0,0,0,0,887.6,0,0,0,0
4,0,157.232,157.232,157.232,0,407.662,157.232,0,157.232,157.232,407.662,0,157.232,157.232,0,407.662,157.232,407.662,0,157.232,407.662,0,157.232,157.232,157.232,250.43,157.232,157.232,0,157.232,157.232,407.662,0,157.232,157.232,0,157.232,157.232,157.232,0,407.662,407.662,0,157.232,157.232,157.232,0,157.232,157.232,0,157.232,407.662,157.232,0,157.232,157.232,0,407.662,407.662,157.232,0,157.232,157.232,0,157.232,157.232,157.232,245.992,157.232,157.232,0,157.232,157.232,157.232,0,407.662,157.232,0,157.232,157.232,157.232,0,157.232,157.232,250.43,157.232,157.232,157.232,0,157.232,157.232,245.992,157.232,157.232,157.232,245.992,157.232,157.232,0,157.232,157.232,403.224,0,157.232,157.232,245.992,157.232,157.232,157.232,0,157.232,157.232,0,403.224,157.232,157.232,0,157.232,157.232,0,157.232,157.232,0,0,0,0,0,0,0,245.992,0,0,245.992,0,0,0,0,0,157.232,0,0,403.224,0,157.232,0,0,157.232,0,157.232,0,157.232,0,0,157.232,0,157.232,0,157.232,0,0,403.224,0,403.224,0,403.224,0,245.992,157.232,157.232,403.224,0,560.456,0,403.224,157.232,245.992,560.456,245.992,560.456,245.992,245.992,245.992,245.992,403.224,0,0
4,9,88.76,88.76,88.76,88.76,88.76,0,114.12,0,88.76,88.76,0,88.76,0,114.12,0,88.76,148.99,0,88.76,0,114.12,0,88.76,88.76,0,88.76,0,114.12,0,202.88,88.76,88.76,88.76,0,114.12,88.76,88.76,88.76,0,88.76,0,114.12,0,88.76,148.99,0,88.76,0,114.12,0,88.76,88.76,0,88.76,0,202.88,0,88.76,88.76,0,88.76,0,114.12,88.76,88.76,88.76,0,88.76,0,114.12,0,88.76,88.76,0,88.76,0,114.12,0,88.76,88.76,0,88.76,0,114.12,114.12,88.76,88.76,0,88.76,0,114.12,0,88.76,88.76,88.76,88.76,0,114.12,88.76,88.76,148.99,0,88.76,0,114.12,114.12,88.76,88.76,0,88.76,0,114.12,0,88.76,88.76,0,88.76,0,174.35,114.12,291.64,88.76,0,88.76,0,114.12,88.76,88.76,291.64,0,88.76,0,202.88,0,88.76,202.88,0,88.76,0,114.12,114.12,88.76,88.76,0,88.76,0,114.12,88.76,88.76,177.52,0,88.76,0,114.12,202.88,88.76,88.76,0,88.76,88.76,114.12,0,88.76,88.76,0,88.76,0,114.12,114.12,177.52,177.52,0,88.76,0,202.88,0,88.76,88.76,0,0,0,88.76,0,88.76,0
5,14,1718.976,1235.868,1289.124,1502.148,1171.2,845.324,1792.952,2207.156,1339.844,1393.1,1502.148,1171.2,845.324,1143.938,1713.904,1339.844,1290.392,1457.768,1171.2,845.324,1393.1,1816.612,1235.868,1067.224,1398.172,1172.468,845.324,1393.1,2039.78,1339.844,1289.124,1502.148,1171.2,846.592,1655.576,1718.976,1247.914,1172.468,1659.38,846.592,846.592,1654.308,1511.024,1131.892,1067.224,1555.404,1067.224,845.324,1654.308,1822.952,1235.868,1067.224,1763.356,1171.2,1067.224,1654.308,1940.876,1235.868,1067.224,1763.356,1171.2,1067.224,1654.308,1824.22,1131.892,1067.224,1724.048,1393.1,845.324,1654.942,1720.244,1131.892,1068.492,1828.024,1393.1,845.324,1654.942,1720.244,1235.868,1394.368,1828.024,1393.1,845.324,1654.942,1627.046,1235.868,1615,1724.048,1393.1,845.324,1654.942,1720.244,1301.17,1079.27,1567.45,1079.27,753.394,1015.236,1301.17,1345.55,1079.27,1567.45,753.394,753.394,1015.236,1079.27,1345.55,753.394,1567.45,753.394,753.394,1015.236,1195.724,1345.55,753.394,1567.45,753.394,753.394,1015.236,975.294,1345.55,753.394,1400.074,1019.674,911.894,1133.794,1133.794,1336.674,1019.674,1400.074,1019.674,911.894,1133.794,1241.574,1400.074,1019.674,1400.074,1019.674,911.894,911.894,1241.574,1178.174,1019.674,1400.074,1019.674,911.894,1133.794,1241.574,1400.074,1019.674,1336.04,1019.674,911.26,3202.94,4049.964,3519.94,3710.774,3735.5,4240.798,3393.774,4055.67,4370.134,4055.67,3926.334,4055.67,4367.598,3766.566,4055.67,4439.874,3926.334,3926.334,4055.67,4240.798,3393.774,4055.67,4152.038,3837.574,4053.134,3837.574,4240.798,3520.574,4055.67,4348.578,3904.778,2571.504
6,2,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,88.76,88.76,0,88.76,88.76,0,114.12,0,88.76,0,0,88.76,0,114.12,0,88.76,60.23,0,88.76,0,114.12,0,88.76,0,0,88.76,0,114.12,0,202.88,0,88.76,88.76,0,114.12,88.76,88.76,0,0,88.76,0,114.12,0,88.76,60.23,0,88.76,0,114.12,0,88.76,0,0,88.76,0,202.88,0,88.76,0,0,88.76,0,114.12,88.76,88.76,0,0,88.76,0,114.12,0,88.76,0,0,88.76,0,114.12,0,88.76,0,0,88.76,0,228.24,0,88.76,0,114.12,88.76,0,114.12,0,88.76,0,88.76,88.76,0,114.12,88.76,88.76,60.23,0,88.76,0,114.12,114.12,88.76,0,0,88.76,0,114.12,0,88.76,0,0,88.76,0,174.35,114.12,177.52,0,0,88.76,0,114.12,88.76,88.76,202.88,0,88.76,0,202.88,0,88.76,88.76,0,88.76,0,114.12,64.668,88.76,0,0,88.76,0,114.12,88.76,88.76,88.76,0,88.76,0,114.12,202.88,88.76,0,0,88.76,88.76,114.12,0,88.76,0,0,88.76,0,114.12,114.12,177.52,88.76,0,88.76,0,202.88,0,88.76,0,0,0,0,88.76,114.12,88.76,0
2,6,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,640.34,713.25,294.81,294.81,0,393.08,393.08,516.71,614.98,294.81,196.54,98.27,393.08,491.35,738.61,491.35,294.81,294.81,98.27,393.08,491.35,614.98,98.27,98.27,98.27,98.27,98.27,196.54,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,196.54,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,196.54,98.27,98.27,98.27,98.27,98.27,98.27,196.54,98.27,98.27,98.27,98.27,98.27,98.27,196.54,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,98.27,196.54,98.27,393.08,393.08,294.81,221.9,98.27,294.81,98.27,393.08,393.08,294.81,320.17,98.27,294.81,196.54,393.08,393.08,294.81,320.17,320.17,294.81,98.27,393.08,393.08,294.81,320.17,98.27,393.08,196.54,393.08,393.08,196.54,320.17,98.27,491.35,294.81,393.08,294.81,196.54,320.17,98.27,491.35,393.08,393.08,294.81,196.54,320.17,98.27,491.35,294.81,640.34,442.532,196.54,516.71,98.27,491.35,393.08,640.34,442.532,196.54,320.17,98.27,862.24,393.08,788.062,640.34,320.17,1058.78,98.27,738.61,589.62,788.062,542.07,320.17,1058.78,196.54,862.24,393.08,344.262,689.792,418.44,1058.78,98.27,1084.14,589.62,1009.962,443.8,640.34,1058.78,196.54,862.24,491.35,664.432,1164.024
12,3,0,0,0,0,0,0,0,0,0,0,221.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.996,0,0,0,0,0,0,122.996,0,0,0,0,0,0,0,0,0,0,0,0,0,122.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.996,0,0,0,0,0,0,0,0,0,0,0,0,0,122.996,0,0,0,0,0,0,0,0,0,0,0,0,0,122.996,0,221.9,0,0,122.996,0,0,0,0,0,0,0,0,221.9,0,0,0,0,0,0,0,0,0,0,0,0,0,122.996,0,0,0,0,0,0,0,0,0,0,0,0,0,122.996,122.996,0,0,0,0,0,122.996,0,0,122.996,0,122.996,0,245.992,0,0,122.996,0,122.996,0,245.992,0,0,122.996,0,122.996,0,443.8,0,0,122.996,0,0,0,245.992,0,0,0,0,122.996,0
15,14,443.8,228.24,450.14,158.5,0,228.24,228.24,450.14,228.24,456.48,0,122.996,228.24,228.24,450.14,228.24,437.46,0,0,228.24,228.24,450.14,0,228.24,158.5,0,228.24,228.24,450.14,228.24,450.14,0,0,228.24,209.22,450.14,221.9,443.8,0,0,228.24,228.24,228.24,0,450.14,158.5,0,228.24,221.9,221.9,0,456.48,0,0,228.24,228.24,221.9,0,450.14,158.5,0,228.24,228.24,228.24,0,0,0,0,228.24,228.24,228.24,209.22,209.22,632.732,597.228,351.236,579.476,228.24,0,443.8,0,0,0,228.24,450.14,0,456.48,0,0,0,209.22,443.8,228.24,437.46,0,0,228.24,228.24,228.24,228.24,431.12,158.5,0,228.24,228.24,0,367.72,665.7,158.5,0,158.5,228.24,380.4,386.74,443.8,281.496,0,158.5,228.24,380.4,158.5,450.14,281.496,0,317,209.22,450.14,158.5,431.12,158.5,0,158.5,209.22,380.4,158.5,718.956,439.996,0,158.5,228.24,503.396,158.5,731.636,281.496,0,281.496,332.216,503.396,281.496,608.64,158.5,0,380.4,228.24,661.896,158.5,868.58,562.992,105.878,386.74,228.24,668.236,158.5,881.26,562.992,105.878,386.74,228.24,386.74,158.5,868.58,756.996,105.878,158.5,228.24,545.24,245.358,887.6,317,105.878,386.74,228.24,632.098,158.5,2567.7
1,12,0,0,0,114.12,0,0,114.12,0,0,0,114.12,0,0,114.12,0,0,0,114.12,0,0,114.12,0,0,0,114.12,0,0,114.12,0,0,0,114.12,0,0,114.12,0,0,0,114.12,0,0,114.12,0,0,0,114.12,0,0,114.12,0,0,0,114.12,0,0,114.12,0,0,0,114.12,0,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,228.24,0,0,0,0,228.24,114.12,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0
2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12,0,0,0,0,0,0,0,0,0,0,0,221.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.996,0,0,0,0,0,122.996,0,0,0,0,0,0,0,0,0,0,0,0,0,122.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.996,0,0,0,0,0,0,0,0,0,0,0,0,0,122.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.996,0,122.996,0,0,122.996,0,0,0,0,0,0,0,0,221.9,0,0,0,0,0,0,0,0,0,0,0,0,0,122.996,0,0,0,0,0,0,0,0,0,0,0,0,0,122.996,122.996,0,0,0,0,0,122.996,0,0,122.996,0,122.996,0,245.992,0,0,122.996,0,122.996,0,245.992,0,0,122.996,0,122.996,0,443.8,0,0,122.996,0,0,0,245.992,0,0,0,0,0
4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,0,30,0,0,30,0,407.662,250.43,30,157.232,0,30,0,407.662,0,30,0,0,30,0,407.662,250.43,30,157.232,0,30,0,407.662,0,30,0,0,30,0,407.662,250.43,30,314.464,0,30,0,407.662,0,30,314.464,0,30,0,407.662,0,30,314.464,0,30,0,407.662,250.43,30,314.464,0,30,0,407.662,0,30,314.464,250.43,187.232,0,407.662,0,30,314.464,0,187.232,0,407.662,250.43,30,314.464,0,187.232,0,437.662,0,30,314.464,0,187.232,0,437.662,250.43,30,314.464,0,187.232,0,187.232,250.43,30,314.464,0,187.232,0,187.232,250.43,30,314.464,0,187.232,0,187.232,250.43,30,314.464,0,187.232,0,187.232,250.43,30,314.464,157.232,30,314.464,187.232,407.662,187.232,314.464,157.232,30,314.464,187.232,407.662,187.232,314.464,157.232,30,314.464,187.232,407.662,187.232,314.464,157.232,30,314.464,187.232,407.662,187.232,314.464,157.232,30,314.464,344.464,407.662,344.464,314.464,314.464,30,471.696,344.464,407.662,344.464,314.464,722.126,30,471.696,344.464,407.662,344.464,314.464,564.894,30,471.696,344.464,407.662,344.464,157.232,564.894,30,314.464,344.464,157.232,314.464,158.5
4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.12,0,0,0,0,0,0,114.12,0,0,0,0
